FINAL_BOARD,RESULT,X_LONGEST_PATH,O_LONGEST_PATH,X_LONGEST_N1,X_LONGEST_N2,X_LONGEST_N3,X_LONGEST_N4,O_LONGEST_N1,O_LONGEST_N2,O_LONGEST_N3,O_LONGEST_N4
199816569352708,1.0,13,9,4,7,6,0,3,4,3,0
32296636156023,1.0,11,8,6,6,2,1,4,4,2,0
106699297760662,0.0,9,10,2,6,2,0,3,5,3,0
289147495166602,1.0,8,7,3,4,3,0,2,5,0,0
336090539088362,0.0,6,11,3,1,3,0,5,6,3,0
545826788608318,0.0,8,9,2,6,0,0,3,4,3,0
130494243066557,0.0,12,17,3,5,5,0,3,10,5,1
380501811330497,1.0,9,8,4,5,2,1,5,1,3,2
242672590671281,0.0,7,11,2,5,0,0,6,7,4,0
81049007878837,0.5,8,8,4,4,2,0,3,3,3,0
4386905217027,1.0,17,11,4,9,8,2,4,6,4,0
389719752991327,0.0,10,12,3,7,3,0,4,6,6,0
27978843840191,1.0,17,12,2,8,6,1,4,8,2,0
325189070259181,0.0,11,15,4,5,4,1,3,10,3,0
303092479932193,1.0,14,7,3,11,5,0,2,5,0,0
334716719853721,1.0,13,7,4,6,6,0,2,3,2,1
206304755641969,0.0,7,11,3,5,1,0,5,6,3,0
488259093194886,1.0,13,8,6,10,4,0,2,5,2,0
82054773668637,1.0,12,9,2,10,0,0,3,6,1,0
126346456620330,1.0,15,9,3,8,7,0,2,7,0,0
114711462500180,1.0,9,7,8,5,2,2,1,5,1,1
404882930886130,0.5,7,7,3,4,1,0,4,4,0,1
511722253927738,1.0,10,8,5,7,3,0,2,4,2,0
86133980885479,0.0,5,8,2,2,2,0,3,5,1,0
223971456650600,0.0,11,12,4,7,4,1,3,7,3,0
362054994981144,1.0,9,7,2,4,2,2,3,4,1,0
488219028051432,0.0,10,16,2,8,0,0,2,9,2,3
285487337405782,0.0,7,10,5,3,1,1,3,7,3,0
116511843477893,0.5,15,15,4,5,4,4,3,8,5,0
426128827658396,1.0,12,8,3,5,5,1,3,1,5,0
457756261104817,1.0,18,17,1,8,7,2,1,11,5,0
313905629144241,1.0,11,9,1,5,5,1,4,5,2,0
179717086280820,0.5,14,14,6,8,8,1,2,9,4,1
316824656127807,1.0,10,9,2,4,4,1,2,4,2,1
72533906370991,0.0,8,13,3,5,1,0,4,11,4,0
192351342733907,1.0,7,6,4,3,2,0,2,4,0,0
22090014618717,0.5,11,11,2,7,2,0,1,5,5,1
326299023036891,0.0,9,11,2,7,2,1,4,6,4,0
225183179103444,0.5,12,12,3,3,7,1,3,6,5,0
465454260373885,0.0,5,9,3,2,1,0,5,7,3,0
256493762435552,1.0,18,9,3,11,5,0,3,2,5,0
325985825048076,1.0,14,7,3,9,3,2,1,3,3,0
537709891142867,1.0,10,7,3,5,3,1,3,4,1,0
39363863041854,1.0,11,10,3,5,5,0,4,1,6,1
96392850938915,1.0,9,7,2,5,2,0,2,5,0,0
218238792061574,1.0,12,8,3,9,1,0,2,5,2,0
171549784947893,1.0,17,15,2,9,4,3,1,7,5,2
449121233200824,0.5,7,7,3,4,1,0,1,5,1,0
205726477912521,1.0,10,8,2,7,2,0,2,4,2,0
405644981198761,1.0,14,10,4,11,2,2,2,5,2,1
249428671294580,1.0,8,6,2,6,0,0,2,4,0,0
536799668247637,1.0,11,9,3,7,3,0,4,5,2,0
492677376111686,1.0,15,12,2,9,4,2,2,8,2,1
458901705055472,1.0,7,6,3,2,3,1,2,2,2,0
332682562965929,1.0,10,6,3,5,3,0,3,3,1,0
72564604311008,1.0,12,7,5,5,5,1,3,5,1,0
3839462004194,1.0,16,7,2,6,6,3,2,5,0,0
543609800591051,0.0,8,11,4,3,2,1,1,9,1,0
70185891692759,1.0,13,10,4,9,2,0,4,6,2,2
24933677889431,0.0,12,13,2,7,4,1,3,8,3,0
257226149635934,1.0,18,13,5,7,11,0,4,8,4,0
500716974689943,0.5,12,12,1,10,1,0,3,9,3,0
526127275172165,0.0,6,9,2,4,0,0,3,2,5,0
22455152396150,1.0,13,11,2,6,4,2,2,5,4,1
405668705594002,0.0,10,12,3,5,3,0,4,8,4,0
129556935920699,1.0,14,9,4,6,6,0,2,3,4,0
99473444701085,1.0,9,8,2,5,0,3,3,3,3,0
213453182571775,0.5,13,13,5,8,3,1,2,9,4,0
457852963182363,0.5,11,11,5,8,3,0,4,7,2,0
455775274787617,0.0,7,8,3,4,1,1,2,4,2,1
357513276841785,1.0,14,13,3,6,5,3,3,8,5,0
444041789111184,1.0,9,8,2,7,0,1,2,2,4,0
100910207116178,1.0,13,11,4,6,6,0,3,9,1,0
403119582778015,0.5,6,6,3,3,1,0,2,4,0,0
478124707888131,0.5,10,10,3,4,3,2,2,7,2,0
519271541870194,1.0,12,5,3,6,3,2,2,3,0,0
15295449695171,1.0,13,10,4,15,4,1,3,2,5,1
368852520380435,1.0,11,10,3,9,1,1,5,5,3,0
560240628608268,1.0,13,8,5,7,5,0,4,4,2,0
542896677904912,1.0,16,13,5,6,7,1,3,8,3,1
265483693766685,1.0,11,8,4,7,4,0,4,4,2,0
406754865486176,1.0,19,12,5,11,5,3,3,5,5,0
118174974686603,0.0,10,12,5,4,5,0,3,5,5,0
288462955322065,0.0,9,10,3,4,3,1,3,6,3,0
543056903575186,1.0,12,7,3,5,5,0,3,2,3,0
319394356225461,0.0,8,10,3,4,3,0,2,5,4,0
7526187494245,0.0,7,10,4,1,4,0,4,7,2,1
548674547967062,1.0,15,11,2,10,4,1,1,5,5,0
125863776533269,0.5,14,14,2,4,6,2,3,6,5,2
184706261207266,0.5,12,12,7,6,5,1,1,7,3,2
50363644362515,1.0,10,6,3,5,3,0,1,4,1,0
162172084877560,0.0,7,10,1,3,3,0,1,6,3,0
415581693592488,0.0,10,14,3,2,5,1,5,9,3,1
148150354028940,1.0,10,8,4,2,6,0,3,5,1,0
537457509750150,1.0,17,14,5,10,5,1,3,8,3,1
193144809356494,0.0,8,10,2,6,0,0,1,8,1,0
256579256111972,1.0,11,6,1,7,3,0,3,3,1,0
312821450798260,0.0,10,11,4,4,4,0,3,9,1,0
298292491415700,1.0,12,6,5,7,3,0,5,2,1,1
230753350452502,1.0,7,6,1,4,1,1,4,3,0,1
149075885548321,1.0,17,8,3,11,5,0,1,6,1,1
198014465880489,1.0,9,7,4,5,4,0,3,5,1,0
169552173100503,0.0,9,11,2,3,4,0,1,6,3,1
278525975891304,1.0,14,10,6,8,6,0,2,8,0,0
405116002634782,1.0,11,8,3,4,5,1,2,2,4,0
108292459115154,1.0,15,5,5,9,5,1,1,3,1,0
268056983110391,1.0,13,12,4,5,4,3,2,3,6,1
260945955911742,0.0,7,10,2,4,2,0,2,8,0,0
300822561724384,1.0,16,7,4,10,6,1,3,4,1,0
463146077213141,0.5,8,8,5,3,3,0,5,3,3,1
161871911243315,1.0,10,7,3,6,3,0,2,4,2,0
386832331320480,1.0,10,9,4,6,2,0,4,2,4,1
179685929162184,1.0,11,6,5,7,3,1,3,3,1,0
225544657334739,0.0,9,10,3,6,1,0,2,4,4,0
546007977534606,1.0,14,6,6,10,6,0,3,3,1,0
347139341841059,0.0,5,15,2,3,0,0,4,5,8,0
415057143468517,0.0,8,16,2,2,4,0,2,9,6,1
438742381975256,0.0,10,12,4,3,4,1,4,6,4,1
39718603928941,0.0,9,10,5,5,1,1,2,6,4,0
515307148228500,1.0,12,8,7,8,3,1,1,4,3,0
453026594622196,0.5,10,10,4,9,2,0,3,7,1,2
221177121505185,1.0,11,9,7,7,5,1,2,7,0,0
429628864904776,1.0,10,7,4,4,4,0,1,5,1,0
366865723909857,0.0,9,18,3,6,1,1,3,13,3,0
233029483882505,1.0,19,6,4,11,6,1,2,2,2,0
263490096574772,0.0,6,9,1,4,1,0,3,6,1,0
417863865061610,0.0,10,13,3,5,3,0,3,8,3,1
382424881991041,0.0,9,15,1,6,1,1,5,9,5,0
89537953293720,1.0,11,6,4,7,2,0,2,4,0,0
403302016191913,1.0,10,8,3,7,1,0,4,6,2,0
515585450104577,1.0,11,9,4,7,2,0,3,7,1,0
467721193676955,0.0,12,13,3,6,3,2,5,8,3,1
472048176611451,0.0,11,15,4,6,4,0,3,7,5,1
188008125294619,0.0,5,8,2,3,0,0,1,6,1,0
529826111530264,1.0,15,9,5,6,7,2,2,7,0,0
475753215193905,1.0,10,7,4,5,4,0,4,3,2,0
169275261212807,1.0,14,13,3,8,3,2,2,7,4,0
434147364806850,0.5,10,10,5,5,3,0,3,2,5,1
247389471154947,1.0,16,9,3,7,5,2,3,2,5,0
155053346099118,1.0,17,13,3,9,5,2,2,8,2,2
125777000403742,1.0,14,7,3,9,3,0,2,5,0,0
350785941014249,0.0,9,17,1,7,1,0,6,14,4,0
525650331335404,0.5,11,11,1,9,1,0,5,8,3,0
194632817517743,0.5,14,14,2,9,4,1,2,9,6,0
151343028305577,1.0,8,7,4,4,2,0,2,5,0,0
281855537511421,0.0,18,21,3,10,7,0,2,13,6,2
354408572106351,0.0,10,13,1,8,1,0,3,9,3,0
255443682477415,0.5,5,5,3,2,1,0,3,2,1,0
58571699153663,1.0,13,6,4,9,2,0,2,2,2,0
540510411121092,1.0,13,7,3,3,7,1,2,3,2,1
45403136683527,1.0,10,6,4,8,2,0,2,4,0,0
525576009542564,0.5,9,9,2,5,2,1,4,2,4,1
173149316554876,0.0,16,19,3,9,5,2,2,11,6,0
377084866425379,1.0,13,12,3,4,5,2,3,4,7,0
288524551931626,0.0,6,10,3,3,1,0,3,6,3,0
524610113703330,1.0,6,4,2,3,2,0,2,2,0,0
379426827648428,1.0,13,11,7,7,5,1,2,6,4,1
409848054821842,1.0,13,9,3,6,7,0,3,4,3,0
266498147916327,1.0,14,6,4,7,6,0,3,4,1,0
385336499977377,0.0,7,14,4,3,2,0,4,11,4,0
7090272763351,0.0,7,15,2,4,2,0,5,8,5,1
39945777704253,1.0,16,13,5,4,9,1,2,4,6,2
270493438668111,0.0,7,10,5,2,3,0,4,4,4,0
517597134804753,0.0,6,7,2,4,0,0,4,2,2,1
448249648892183,0.0,9,12,5,4,3,0,2,9,2,0
101300792783717,1.0,13,9,4,7,4,1,1,6,1,1
117136841694554,1.0,17,8,4,8,6,1,2,4,2,1
381907443003200,0.0,11,12,5,6,3,1,2,10,0,0
108268061342704,1.0,13,12,0,7,6,0,4,7,4,0
71393046227134,0.5,10,10,4,6,2,0,3,5,3,0
150619991565508,1.0,17,10,4,7,6,2,4,5,4,0
227238729117755,0.0,7,8,1,5,1,0,4,3,2,1
27654082735387,1.0,15,8,4,6,6,2,2,4,2,0
473383298602805,0.5,6,6,3,3,1,1,4,1,2,1
118532325759232,1.0,17,13,3,12,3,2,2,9,2,0
146760036623686,1.0,13,8,4,6,6,0,2,6,0,0
508034758031852,0.0,12,15,3,10,1,2,3,7,3,3
45865879508113,1.0,12,7,3,6,3,1,3,2,3,0
524171484546824,1.0,14,9,4,6,6,0,0,4,4,1
305542620922486,1.0,12,8,3,2,7,1,1,4,3,0
240341627346513,1.0,11,10,5,7,3,0,2,8,0,0
178949236784550,0.0,7,8,2,4,2,0,4,4,2,0
390698275979994,1.0,12,8,4,10,4,0,4,5,0,1
186549248584271,0.0,8,11,6,4,4,0,4,8,4,0
17013902176710,0.5,11,11,3,6,3,0,3,4,5,1
232034156213870,0.0,6,12,1,4,1,0,5,7,5,0
393765816724440,1.0,13,6,3,10,1,0,3,3,1,0
45736331555787,0.0,13,14,0,8,2,3,4,6,6,0
233098813683431,0.0,13,14,4,5,6,0,4,5,6,2
11949402774279,1.0,11,10,5,9,3,1,3,7,1,0
507614585347594,0.0,7,8,4,4,0,1,4,6,2,0
49988141611562,1.0,8,7,4,3,2,1,3,4,1,0
342832968852819,0.0,9,13,3,4,3,0,4,7,4,1
434604638402150,0.0,8,12,3,5,1,1,3,6,5,0
122452422206712,0.0,6,11,2,4,0,0,5,9,5,1
35125141575558,1.0,11,5,4,5,4,0,3,2,1,0
93452038711557,1.0,18,14,5,8,7,1,3,9,3,0
388386870547342,1.0,12,9,3,8,3,0,3,6,1,0
408563757321664,1.0,20,8,3,13,5,1,3,5,1,0
421851946174506,1.0,17,10,4,11,4,0,7,4,5,1
24039118394590,0.0,9,10,5,4,3,0,4,3,4,1
264881490488154,1.0,13,10,3,8,3,1,3,5,3,0
190784350177469,0.0,11,12,3,4,5,0,5,6,5,0
416446995141729,0.0,14,16,3,5,7,1,3,8,7,0
514737970289187,1.0,15,9,6,5,6,2,1,6,3,0
412825435539905,0.0,11,15,3,7,3,1,5,3,11,0
414245959415534,1.0,13,10,3,8,5,0,2,7,2,0
98225291274701,0.0,7,10,1,4,1,1,2,4,4,0
504095237679895,1.0,15,13,3,5,9,0,1,7,3,2
253699518804301,0.0,4,6,3,1,1,0,4,3,2,0
456065922512994,0.0,11,14,2,6,2,3,4,7,6,2
188706124000166,0.0,10,11,1,5,3,1,2,9,0,0
238498693558724,1.0,13,9,4,6,6,1,2,3,4,1
245834619073049,1.0,9,7,3,4,3,0,2,5,0,0
465810528815621,1.0,14,7,5,7,5,1,3,2,3,0
541260701225231,1.0,11,10,4,4,4,1,3,5,3,0
556602054431285,0.0,9,12,2,6,2,0,6,6,6,0
421818889757191,1.0,12,8,5,8,3,0,3,1,5,0
539190716979395,1.0,16,15,2,12,2,0,3,11,5,1
425312183013630,0.5,7,7,2,4,2,0,2,4,2,0
206460711155553,0.5,9,9,2,7,0,1,4,6,2,0
129947146619541,1.0,12,8,3,7,3,1,1,4,3,0
438469406526190,0.0,5,12,2,3,0,0,4,6,4,1
493401580921231,1.0,12,11,2,9,2,0,4,5,4,0
220876269856415,1.0,15,7,4,8,6,1,2,2,4,0
412215210165717,0.0,7,9,3,4,1,0,5,5,3,0
140510721385122,1.0,15,9,5,8,5,1,2,6,2,2
232655577239261,1.0,7,6,1,3,3,0,2,4,0,0
529243508271024,0.5,10,10,2,6,2,1,6,5,2,1
124785965252804,1.0,19,14,4,8,8,2,1,8,3,3
252892035413234,1.0,17,16,4,4,10,1,1,9,5,2
198124985608174,0.5,15,15,3,7,5,1,4,3,8,2
340596836053115,0.5,8,8,2,4,2,0,4,3,2,1
28859318890595,0.5,9,9,3,4,3,0,4,2,6,0
366518269691215,1.0,12,7,3,8,3,0,0,6,0,1
173822918303331,1.0,11,6,4,4,6,0,3,3,1,0
236915626394709,0.0,11,13,6,4,6,0,4,7,4,1
402311223876633,1.0,17,11,3,10,5,1,3,6,3,0
36051906957743,1.0,15,7,3,12,3,1,1,3,3,0
537707345914276,0.0,9,11,4,7,2,1,5,6,3,1
475721736085145,0.0,10,11,2,6,0,3,3,7,1,1
228211193702551,0.0,11,14,2,6,4,1,2,6,6,2
91790658058317,1.0,13,12,7,9,5,0,4,5,4,1
11738210712571,0.0,11,17,2,9,2,0,5,10,5,0
279988937136571,0.0,8,17,1,6,1,0,2,9,6,1
159388112401286,1.0,16,8,4,8,6,1,2,4,2,0
342199733355435,0.0,7,9,2,5,0,0,4,5,2,0
494338613015638,0.0,6,8,3,3,1,0,2,3,4,0
375314877922322,1.0,15,8,3,7,7,0,2,3,4,0
218630428231123,1.0,12,7,5,5,5,1,2,3,2,1
21285378751757,1.0,12,8,4,8,2,1,4,5,0,1
28831745165639,1.0,17,11,3,8,3,5,2,4,4,2
104123588356680,1.0,8,7,5,3,3,0,1,3,3,0
121800024962834,0.5,12,12,2,10,4,0,2,8,2,0
414243410892137,1.0,16,8,4,10,6,0,3,1,5,0
26933193181772,1.0,21,8,2,17,2,2,2,2,4,0
269559485900449,0.0,7,15,2,5,0,1,3,12,1,0
452415969826486,0.0,6,7,3,3,1,0,4,2,2,1
314915482535181,0.5,14,14,3,7,5,1,4,8,8,0
336585471078169,1.0,11,10,3,7,3,0,2,6,2,0
119987282926959,0.0,9,13,3,6,1,0,6,10,2,1
137482357882141,0.0,11,15,3,5,5,0,2,6,6,1
287961744107348,0.5,7,7,2,5,0,0,4,3,2,0
147737936116034,1.0,14,10,3,10,1,1,3,7,1,0
80803960223317,1.0,9,7,3,6,1,1,4,4,2,0
69200403235137,1.0,19,15,3,9,7,2,5,6,5,3
539646892056806,1.0,14,10,1,12,1,0,3,4,5,0
49514393381311,1.0,18,12,3,13,5,0,3,6,5,0
69960144765035,0.0,11,12,3,5,5,0,5,6,3,1
266114587832699,0.0,8,16,1,4,3,0,5,13,5,0
410826095207235,1.0,15,12,3,14,1,0,3,5,5,1
550328547865928,0.0,7,9,2,3,2,0,2,7,0,0
96083070041039,0.0,7,9,1,3,3,0,4,5,2,0
348107758317934,0.5,8,8,2,4,2,0,2,6,0,0
505072606575896,1.0,8,7,1,5,1,1,3,4,1,0
404535777009717,0.0,9,10,3,4,3,0,4,5,2,1
463191510999127,0.0,7,9,2,3,2,0,4,4,2,1
8634828993308,1.0,10,6,3,3,5,1,2,4,0,0
312939689368771,1.0,13,11,4,5,8,0,3,7,3,0
169494665581493,1.0,8,7,3,3,3,0,3,2,3,0
326471894811839,0.0,11,13,4,7,2,0,4,4,6,1
357673486299038,0.0,9,13,2,3,4,1,3,10,3,0
401911489686584,1.0,11,8,5,9,5,0,2,5,2,0
205387311309315,0.0,10,11,3,5,3,0,4,5,4,1
345919952686481,1.0,15,12,3,7,5,1,2,5,6,0
500065781634228,1.0,14,7,3,10,1,1,2,3,2,0
419021536598292,0.0,9,11,3,3,5,0,2,8,2,0
503748784539870,0.5,10,10,3,8,1,0,3,4,5,0
132296664006018,1.0,16,9,7,13,5,0,2,5,2,0
293382086977238,1.0,10,9,3,6,3,0,2,7,0,0
273379658754977,1.0,8,5,3,1,5,0,1,3,1,0
322392813500846,0.0,7,13,2,5,0,0,3,9,3,1
113874874852101,1.0,13,8,3,8,3,1,2,2,4,0
3502129271413,1.0,14,9,4,11,4,1,4,3,4,0
505767482163512,1.0,18,17,4,10,4,2,4,12,4,0
97976155677894,1.0,13,7,3,9,3,0,2,4,2,0
497603468420499,1.0,9,6,4,5,2,1,3,3,1,0
26052183364070,0.0,9,12,3,4,3,0,3,7,3,0
185447785522631,1.0,12,8,4,7,4,0,4,1,4,1
31260000613987,0.0,9,14,1,5,3,0,4,6,6,0
489027581611543,1.0,8,5,3,5,1,0,1,3,1,0
209282702362408,0.0,7,8,2,4,2,0,4,1,4,1
29441764307188,1.0,12,6,2,4,6,1,4,3,2,0
512583302053205,0.0,8,13,3,5,1,0,4,7,4,0
263398563782405,0.0,9,11,1,4,3,1,4,7,2,0
396140627639243,0.0,5,7,1,3,1,0,4,4,2,0
433766865025936,1.0,15,9,4,6,8,2,3,4,3,1
29150611044307,1.0,16,12,3,8,5,1,4,6,4,0
60610069964489,1.0,13,10,1,9,3,0,2,4,4,1
224836770601081,1.0,13,12,1,5,5,2,2,5,4,2
461435440790057,1.0,13,7,5,9,3,1,2,4,2,0
280046178983312,1.0,11,8,4,5,4,0,5,3,3,0
418206355519061,0.0,7,11,2,4,2,0,3,4,5,0
235482442160494,0.0,6,11,3,3,1,0,3,7,3,0
318689585954455,0.0,11,12,3,8,1,0,4,6,4,0
30731115160268,1.0,11,8,3,4,5,0,2,3,2,1
196508509641540,1.0,17,6,3,8,7,1,2,4,0,0
328051409931494,0.0,9,12,4,4,4,1,2,7,4,1
480414728474891,0.0,11,13,5,5,3,1,4,8,4,1
72426462055775,1.0,11,10,2,6,4,0,4,5,4,0
305624593498783,0.5,9,9,5,3,3,1,2,7,0,1
410273244896089,0.0,8,13,4,4,2,0,2,9,2,0
437381841950926,1.0,11,8,4,5,4,1,3,3,3,0
373541444065325,1.0,11,10,6,2,8,0,4,3,4,1
524247123892534,0.0,10,13,2,6,2,0,4,4,8,0
519775361103377,1.0,14,10,5,12,3,1,2,4,4,0
198038254092922,1.0,10,7,5,4,3,1,1,5,1,0
396165322061586,1.0,8,5,2,4,2,0,3,2,1,0
100971611595487,0.0,6,7,3,3,1,0,3,4,1,0
85058992709759,0.0,8,10,2,6,0,0,4,6,2,0
81220205857526,1.0,10,8,2,7,2,0,1,6,1,0
397645517989707,1.0,14,11,3,11,3,0,4,7,2,0
82426886393726,0.0,11,17,2,4,6,0,3,15,1,0
90658128888252,1.0,16,8,4,10,2,3,3,3,3,1
524867077064728,0.5,8,8,4,3,2,1,1,6,1,0
197032214622058,0.0,6,8,3,3,1,0,2,6,0,0
87608392439136,1.0,16,10,4,9,6,0,4,8,2,1
99216125945950,0.0,6,14,3,3,1,0,5,10,5,0
460046291081836,1.0,11,6,4,4,4,1,1,4,1,0
243672877271913,0.0,6,9,1,4,1,0,3,7,1,0
352115774540412,1.0,15,8,5,13,5,0,4,4,2,0
532102785960360,1.0,16,6,2,5,6,3,3,3,1,0
356562643302286,0.5,12,12,2,7,2,2,5,8,1,1
297528918949794,1.0,13,11,5,5,7,0,3,7,3,0
184538425445510,0.5,8,8,5,5,3,0,2,5,2,0
539964752093521,0.0,7,8,2,4,2,0,2,5,2,0
394376799898621,0.0,11,16,3,6,3,0,5,8,7,1
407889443974308,1.0,12,8,3,6,5,0,2,5,2,0
42054338010840,1.0,11,8,3,7,3,0,2,4,2,0
25164672994270,1.0,15,6,5,8,5,0,2,2,2,0
453169272557513,1.0,13,10,4,6,4,2,1,5,3,1
132621494042051,0.0,8,10,2,6,0,0,3,7,1,0
132831591453741,1.0,12,6,5,10,5,0,2,4,0,0
390572173307249,1.0,11,7,3,4,5,0,4,3,2,0
497223796661011,1.0,14,10,4,6,6,2,1,6,3,0
137504506715974,1.0,13,10,3,6,5,2,4,6,2,0
252830148660387,1.0,11,10,5,5,5,1,2,7,2,0
347178434484819,1.0,12,6,5,4,5,1,3,3,1,0
125422573327830,1.0,13,9,4,3,8,0,1,5,3,0
111950131551251,1.0,13,8,5,9,5,1,2,6,0,0
414071251868122,0.5,14,14,3,7,3,2,4,8,6,1
5879172591266,1.0,16,13,7,6,9,0,2,8,4,0
120286899759368,1.0,14,7,4,6,6,0,3,4,1,0
96175554036126,0.0,9,12,4,5,2,0,2,8,4,0
61981743271106,1.0,18,11,3,12,5,1,1,9,1,0
469175538373842,0.0,6,8,3,2,1,1,2,6,0,0
160192600438042,1.0,12,4,5,7,5,0,3,1,1,0
481740428337676,1.0,13,8,4,5,6,1,2,6,0,0
355007363411102,1.0,10,8,4,7,4,0,2,4,2,0
195967377156396,1.0,13,5,2,7,6,0,2,3,0,0
462462436793141,0.5,5,5,1,3,1,0,3,2,1,0
157183977794322,1.0,13,8,5,9,3,0,2,6,0,0
34794496295143,0.0,7,10,2,5,0,0,4,4,4,0
502090597231093,0.0,6,9,2,4,0,0,4,6,2,0
176245523996918,1.0,9,7,3,6,1,1,3,3,1,1
55784730901489,0.0,7,12,1,3,3,0,5,8,3,0
489356314631882,1.0,7,6,3,3,3,0,2,3,2,0
255852632500210,0.0,7,8,4,3,2,0,3,5,1,0
458988613606137,0.5,6,6,3,1,3,0,2,4,0,0
199577555745722,0.5,7,7,4,1,4,0,3,4,1,1
537748155669201,1.0,14,10,4,6,6,0,1,8,1,0
26750627052131,1.0,16,9,3,5,7,2,3,3,3,2
478462604521340,1.0,12,10,3,5,5,0,2,7,2,0
90076422453082,1.0,8,7,2,4,2,0,2,5,0,1
331936708769963,0.0,8,13,2,4,2,1,3,6,5,1
98695159671468,1.0,9,7,4,4,4,0,3,4,1,0
363629536015307,0.0,8,12,2,3,2,1,7,6,7,1
556392699640516,0.0,9,11,5,4,3,0,4,7,2,0
385467026106277,0.0,8,9,4,1,4,1,4,4,4,0
550640839691350,0.0,11,13,2,4,6,0,4,6,4,2
516728505873160,1.0,12,11,4,6,4,0,2,9,0,0
392860980602834,0.5,11,11,3,5,3,1,1,6,3,1
122322542119600,1.0,9,5,6,4,4,1,3,2,1,0
113629055372642,0.0,5,6,3,2,1,0,2,3,2,0
62293961673445,1.0,9,5,5,5,5,0,3,2,1,0
100229197437292,1.0,8,6,4,4,2,0,3,3,1,1
389866391562267,1.0,12,6,3,5,3,2,2,4,0,0
156056749479536,1.0,20,14,4,10,8,0,2,5,6,2
420530604497225,1.0,11,8,2,4,4,2,3,3,1,2
204840536464662,1.0,7,5,4,3,2,0,2,3,0,0
277336438232228,1.0,16,14,4,7,8,1,3,9,5,0
438589805857660,0.5,8,8,3,6,1,0,3,5,1,0
413165847102340,1.0,13,11,5,4,7,1,2,3,6,0
109920182610902,0.0,11,12,3,5,3,1,5,4,7,0
363905013649115,0.0,8,14,2,6,0,1,5,9,5,1
103951829687818,1.0,15,8,5,7,5,1,3,5,1,0
64682907362899,0.0,7,10,1,4,1,1,5,5,5,0
181415748888883,1.0,13,9,6,8,4,0,1,5,3,0
178838331881629,1.0,16,15,3,7,7,1,4,3,10,1
425438144612405,1.0,9,8,3,8,1,0,5,3,3,0
93080992184217,0.0,11,12,5,6,3,0,4,7,4,1
215665062501733,0.0,8,11,2,4,2,0,4,7,2,0
360385023662572,0.5,9,9,5,4,3,0,3,4,3,0
378969013175662,0.0,5,7,2,3,0,0,4,3,2,0
99807912193633,1.0,11,7,2,5,4,0,3,4,1,0
242712952324814,0.5,9,9,3,5,3,0,2,5,2,0
82485919324441,1.0,15,9,4,11,6,1,2,6,0,2
531399116327179,1.0,18,16,2,11,6,1,3,7,7,0
68057512083632,1.0,15,12,7,3,7,4,5,5,5,1
307856297711409,1.0,13,8,4,6,4,1,2,5,2,0
78288421015933,1.0,12,7,3,7,3,1,2,5,0,0
70740985229043,1.0,12,10,4,9,4,0,3,7,1,0
205241947667888,0.5,9,9,2,5,2,0,4,6,2,0
470506517338768,1.0,12,7,4,6,4,0,3,4,1,0
193788752968276,1.0,18,11,4,10,6,2,3,5,5,0
394415030665634,1.0,20,17,2,9,6,3,3,9,5,1
487807012345185,0.0,7,14,4,3,2,0,3,10,3,0
425921761295658,1.0,11,10,1,5,5,0,4,8,2,0
389096082025533,1.0,11,10,5,3,5,1,5,5,3,0
385578729595184,0.0,6,10,3,3,1,0,3,7,1,1
48177714838384,1.0,14,12,3,10,5,1,0,10,2,0
298415121321562,1.0,11,8,3,4,5,0,4,5,2,0
126357524784913,1.0,16,9,1,7,5,3,3,4,3,0
155263836959533,0.0,11,13,2,3,6,0,3,4,7,0
468439149866899,1.0,15,12,3,10,3,0,6,9,4,1
255844456907574,1.0,14,13,2,6,6,1,5,6,7,0
436396885954063,1.0,12,9,4,7,4,1,2,7,0,0
325757456530681,1.0,12,9,1,5,5,1,4,3,4,0
518578875290187,0.5,9,9,2,4,4,0,4,7,2,1
339220637014394,0.0,10,11,3,5,3,0,4,7,2,0
274924638387763,0.0,8,9,3,4,1,1,5,5,3,0
64436788216082,1.0,11,9,2,6,2,2,0,7,2,0
142722089703161,0.0,7,9,3,4,1,0,4,3,4,1
445732401100460,1.0,9,8,3,5,3,0,2,8,0,1
296336088873131,1.0,13,11,4,5,4,2,4,4,4,2
408643687429061,0.0,13,14,2,9,2,0,2,11,2,0
369859754192696,1.0,14,6,6,8,6,2,1,4,1,0
130898690868429,0.0,7,11,3,4,1,1,3,8,3,0
429090007935141,1.0,14,12,4,6,6,0,1,10,1,1
391762285676166,1.0,14,7,4,6,4,3,1,3,3,0
428712080241966,0.5,8,8,4,6,2,0,2,6,0,0
293365726242191,0.0,20,21,2,9,8,1,3,16,3,0
260491533116664,0.5,8,8,2,5,2,0,3,2,3,1
93178573124189,0.0,9,12,5,2,5,0,2,7,4,0
182129085802556,1.0,12,10,3,7,3,0,2,7,2,1
236521484226959,0.0,7,16,2,3,2,0,2,13,2,0
387486365566962,0.0,8,10,4,4,2,1,4,6,2,0
371296898030234,1.0,11,6,6,5,6,0,2,4,0,0
293755455884511,1.0,9,8,1,7,1,0,2,4,2,0
117765647443591,1.0,13,9,5,11,5,0,3,4,3,0
202648969564646,1.0,11,9,2,5,4,0,1,4,3,1
509268325091012,0.5,5,5,2,2,2,0,2,2,2,0
